player_name,age,height,weight,overall_rating,penalties,nb_match,aggression,preferred_foot
Damien Duff,36,177.8,165,71,67,28,43,left
Dan Gosling,26,182.88,174,71,61,23,76,right
Daniel Guiza,32,180.34,176,71,72,9,42,right
Daniel Halfar,28,172.72,150,71,52,31,56,left
Daniel Royer,26,177.8,161,71,45,25,71,right
Daniel Tozser,30,185.42,163,71,67,28,56,left
Daniele Capelli,30,182.88,181,71,46,33,65,right
Danielson,34,187.96,170,71,45,14,72,right
Dario Lezcano,26,177.8,159,71,69,28,80,right
Darryl Lachman,27,187.96,181,71,44,24,73,right
David Fuster Torrijos,33,177.8,157,71,76,21,73,right
David Jones,32,182.88,176,71,58,26,55,left
David Meyler,27,187.96,190,71,47,22,86,right
David Nugent,31,180.34,179,71,82,23,34,right
David Wheater,28,195.58,192,71,26,19,80,right
Davide Mandelli,35,190.5,185,71,36,8,73,left
DeAndre Yedlin,23,172.72,161,71,38,37,75,right
Dean Whitehead,34,182.88,170,71,73,29,78,right
Dejan Lazarevic,25,175.26,146,71,61,26,45,right
Demetris Christofi,27,175.26,172,71,63,16,66,right
Denis Alibec,25,187.96,170,71,69,10,69,left
Denis Petric,28,185.42,183,71,22,22,19,right
Dennis Appiah,24,177.8,150,71,47,16,75,right
Derek Boateng,31,185.42,172,71,52,12,83,right
Derrick Tshimanga,28,175.26,159,71,48,21,72,left
Diego Camacho,35,185.42,181,71,51,7,79,right
Diego Fabbrini,26,182.88,157,71,59,34,34,right
Diego Farias,26,172.72,146,71,61,35,40,right
Diego Novaretti,31,193.04,190,71,30,20,70,left
Dimitri Foulquier,23,182.88,172,71,56,15,68,right
Dimitrios Eleftheropoulos,33,190.5,183,71,40,4,40,right
Dimitrios Pelkas,23,175.26,150,71,67,11,39,right
Diogo Salomao,28,175.26,154,71,60,23,51,left
Djamel Mesbah,32,177.8,163,71,60,23,70,left
Dominik Kaiser,28,170.18,148,71,74,26,69,right
Dong-Won Ji,25,187.96,170,71,66,19,66,right
Dorus De Vries,36,190.5,212,71,12,22,32,right
Dwight Gayle,26,177.8,161,71,72,15,41,right
Edinho,33,182.88,185,71,69,50,87,right
Edmilson Junior,22,180.34,143,71,53,12,62,right
Edu,32,187.96,176,71,74,24,71,left
Elyaniv Barda,32,177.8,154,71,70,12,62,right
Emiliano Alfaro,26,172.72,154,71,65,10,50,right
Emilio Izaguirre,30,177.8,161,71,53,22,71,left
Emilio Nsue,27,180.34,170,71,49,24,74,right
Emmanuel Riviere,25,182.88,168,71,66,18,57,right
Enaut Zubikarai,32,185.42,185,71,23,15,34,right
Enrique de Lucas,36,175.26,157,71,70,16,58,right
Erik Johansson,28,193.04,196,71,49,34,69,right
Ersen Martin,31,195.58,187,71,75,8,69,right
Eugenio Lamanna,26,185.42,176,71,24,16,30,right
Eyong Enoh,30,177.8,165,71,33,24,90,right
Ezequiel Alejo Carboni,31,177.8,174,71,62,7,78,right
Fabio Cardoso,22,185.42,165,71,39,8,77,right
Fabio Coltorti,35,198.12,209,71,14,19,37,right
Fabio Espinho,31,170.18,141,71,69,13,68,right
Fahid Ben Khalfallah,34,170.18,159,71,69,34,71,right
Federico Balzaretti,34,177.8,154,71,49,33,72,left
Federico Barba,23,187.96,170,71,35,18,77,left
Federico Mattiello,21,182.88,170,71,59,14,64,left
Federico Santander,25,187.96,187,71,73,8,63,right
Felix Kroos,25,182.88,172,71,57,36,77,right
Fernando Uribe,28,180.34,168,71,74,36,55,right
Ferreira de Matos Alonso,31,175.26,159,71,74,7,72,left
Filipe Ferreira,25,177.8,154,71,53,13,76,left
Florian Jozefzoon,24,175.26,159,71,65,19,41,right
Fraizer Campbell,29,172.72,183,71,68,26,66,right
Fran Merida,26,175.26,163,71,73,23,52,left
Francesco Benussi,35,187.96,176,71,16,24,42,right
Francesco Bolzoni,27,182.88,176,71,34,22,78,right
Francesco Montervino,31,175.26,154,71,50,5,81,right
Francesco Pisano,30,175.26,148,71,32,35,74,right
Francesco Tavano,37,172.72,157,71,75,30,49,right
Francois Kamano,20,182.88,165,71,62,9,59,right
Francois Moubandje,26,180.34,163,71,56,20,74,left
Frederic Sammaritano,30,162.56,146,71,64,23,59,right
Gal Alberman,27,177.8,157,71,66,4,77,right
Gavin McCann,32,180.34,154,71,78,5,86,right
Gennaro Iezzo,38,185.42,179,71,48,8,41,right
Gertjan De Mets,29,175.26,159,71,58,25,74,right
Gevorg Ghazaryan,28,177.8,161,71,75,10,61,right
Gianluca Grava,36,172.72,150,71,28,11,80,right
Gibril Sankoh,32,187.96,176,71,52,11,77,right
Gil Blumenshtein,23,177.8,170,71,52,17,66,right
Giles Barnes,28,185.42,183,71,59,41,63,right
Gilles Sunu,25,180.34,165,71,73,19,60,left
Giulio Migliaccio,35,180.34,179,71,44,24,78,right
Giuseppe De Luca,25,167.64,154,71,62,34,53,right
Giuseppe Sculli,33,177.8,165,71,69,24,64,right
Goncalo Paciencia,22,182.88,176,71,73,16,78,right
Gregoor van Dijk,29,177.8,172,71,80,6,82,right
Gregory Wimbee,40,193.04,194,71,10,6,20,right
Guido Marilungo,27,175.26,161,71,65,31,73,right
Guillermo Franco,36,182.88,168,71,75,7,71,right
Gyorgy Garics,32,182.88,168,71,49,24,74,right
Hassan Yebda,30,187.96,183,71,73,23,78,right
Heinz Mueller,36,195.58,207,71,30,19,20,right
Helder Tiago Guedes,29,182.88,168,71,80,15,69,right
Henri Camara,33,177.8,148,71,53,6,55,right
Hernan,26,180.34,161,71,45,21,85,right
Hossam Ghaly,34,182.88,172,71,75,15,82,right
Hugo Campagnaro,36,180.34,187,71,38,32,70,right
Hugo Ventura,28,182.88,174,71,17,28,35,right
Hussain Abdul Ghani,39,172.72,154,71,60,19,77,left
Ibrahim Didier Ndong,22,177.8,165,71,51,12,83,right
Ibrahima Conte,25,175.26,132,71,54,30,60,right
Igor Budan,33,185.42,176,71,73,15,51,right
Igor Gabilondo,33,185.42,172,71,60,9,61,left
Igor de Camargo,33,187.96,187,71,70,31,77,right
Inigo Lekue,23,180.34,159,71,52,12,67,right
Inigo Lopez,33,185.42,163,71,39,19,83,right
Innocent Emeghara,27,170.18,146,71,70,27,49,right
Isaac Cofie,25,180.34,161,71,61,28,74,right
Ismael Aissati,24,175.26,154,71,62,9,23,right
Issa Diop,19,193.04,198,71,44,8,73,right
Ivan Alonso,37,180.34,172,71,72,16,76,left
Ivan Kelava,28,195.58,198,71,23,16,18,left
Ivan Santini,27,190.5,196,71,72,22,74,right
Jack Grealish,21,175.26,150,71,58,26,43,right
Jan Moravek,26,180.34,165,71,69,18,64,right
Jan Rosenthal,29,185.42,161,71,58,23,57,right
Jan Simunek,29,187.96,174,71,53,27,67,right
Jan Vennegoor of Hesselink,34,190.5,203,71,82,8,60,right
Javi Lara,31,177.8,161,71,68,16,47,right
Javier Camunas,33,175.26,157,71,59,12,58,right
Jean-Louis Leca,31,180.34,165,71,14,19,42,right
Jermaine Jones,35,182.88,172,71,68,47,94,right
Jerome Rothen,35,177.8,163,71,73,11,58,left
Jesper Drost,23,175.26,165,71,64,17,60,right
Jiloan Hamad,26,172.72,159,71,63,36,56,right
Jim Larsen,31,190.5,198,71,35,27,74,right
Joan Oriol,29,175.26,152,71,53,19,59,left
Joan Roman,23,170.18,143,71,55,11,44,right
Joao Alves,32,177.8,163,71,63,8,70,right
"Joao Costa,21",23,170.18,141,71,72,5,44,right
Joao Pedro,29,175.26,154,71,51,55,54,right
Joao Real,32,182.88,183,71,40,18,71,right
Joaozinho,27,185.42,152,71,39,17,71,left
Joaquin Correa,22,187.96,170,71,57,21,48,right
Joe Cole,35,175.26,161,71,66,30,69,right
Joel Ekstrand,27,187.96,170,71,41,19,77,right
Joffre David Guerron,31,180.34,174,71,61,38,78,right
Johan Audel,33,180.34,165,71,55,21,60,left
Johann Berg Gudmundsson,26,177.8,170,71,57,27,63,left
John Mensah,31,177.8,179,71,52,11,71,right
John Pantsil,31,177.8,150,71,56,8,81,right
Johnny Russell,26,177.8,172,71,70,27,76,left
Jon Aurtenetxe,24,182.88,174,71,45,25,71,left
Jon Dahl Tomasson,35,182.88,161,71,87,9,68,right
Jonathan Bottinelli,32,180.34,174,71,41,21,81,left
Jonathan Martins-Pereira,30,182.88,172,71,52,24,77,right
Jonathan Reis,24,182.88,181,71,76,12,28,right
Jonathan Woodgate,36,182.88,176,71,51,24,72,right
Joost van Aken,21,193.04,165,71,44,7,68,left
Jordan Pickford,22,185.42,170,71,41,26,23,left
Jordi Feliu Xumetra,30,172.72,154,71,58,32,62,right
Jordi Figueras,29,185.42,181,71,26,22,83,left
Jordi Masip,26,177.8,159,71,12,14,15,right
Jordon Ibe,21,175.26,179,71,57,21,50,right
Jordon Mutch,25,187.96,179,71,72,25,74,right
Jorge Rojas,22,172.72,159,71,57,18,60,right
Joris Steve Marveaux,34,177.8,159,71,65,23,75,right
Joris van Overeem,22,180.34,157,71,41,19,45,right
Jos Hooiveld,33,193.04,183,71,48,29,80,left
Jose Angel,27,182.88,170,71,45,35,70,left
Jose Bosingwa,34,182.88,154,71,63,30,74,right
Jose Luis Fernandez,29,170.18,148,71,55,24,65,left
Jose Luis Garces,27,182.88,161,71,68,2,53,right
Jose Movilla,38,170.18,157,71,58,18,65,right
Joshua McEachran,23,177.8,143,71,62,23,51,left
Jozabed,25,180.34,148,71,45,21,58,right
Juan Rafael Fuentes,26,177.8,154,71,35,17,74,left
Juca,33,177.8,161,71,79,6,71,right
Julien Faubert,33,180.34,165,71,54,23,79,right
Julio Baptista,35,185.42,190,71,74,30,69,right
Julio Cesar Machado,32,165.1,139,71,68,18,71,left
Julio Sergio,35,187.96,176,71,28,14,40,right
Junior Santos Mozart,30,175.26,159,71,68,3,63,right
Kaan Ayhan,22,185.42,185,71,47,28,65,right
Kalilou Mohamed Traore,26,193.04,192,71,38,8,83,right
Karim Haggui,32,190.5,190,71,46,24,75,right
Karl Henry,34,185.42,176,71,45,26,84,right
Kasper Haemaelaeinen,30,187.96,170,71,52,41,48,right
Keirrison,26,182.88,176,71,80,18,43,right
Kelvin Davis,40,185.42,181,71,41,25,44,right
Ken Reichel,30,185.42,183,71,59,19,68,left
Kevin Constant,29,185.42,172,71,56,39,78,left
Kevin Lasagna,24,185.42,176,71,65,13,32,left
Kevin Nolan,34,182.88,194,71,72,27,83,right
Kevin Stuhr Ellegaard,33,195.58,205,71,14,20,36,right
Khalid Boulahrouz,34,182.88,176,71,41,24,86,right
Kike Sola,30,182.88,176,71,64,25,72,right
Knowledge Musona,26,175.26,150,71,73,24,49,right
Konstantin Vassiljev,32,175.26,168,71,73,23,64,right
Konstantinos Stafylidis,23,177.8,161,71,46,19,76,left
Krisztian Nemeth,27,180.34,163,71,70,32,63,right
Lalaina Nomenjanahary,29,177.8,168,71,39,14,50,left
Lamine Gassama,27,180.34,163,71,59,17,79,right
Lars Jacobsen,37,180.34,172,71,63,26,70,right
Laszlo Koteles,32,185.42,185,71,44,20,34,right
"Leandro Gioda,28",27,193.04,192,71,41,4,68,right
Leandro Grimi,31,182.88,172,71,56,21,80,left
Leandro Pereira,25,190.5,165,71,71,6,59,right
Lenny Nangis,21,172.72,161,71,63,11,36,right
Leon Bailey,19,180.34,154,71,61,14,57,left
Leonardo Blanchard,28,187.96,176,71,30,11,73,left
Leonardo Ponzio,34,175.26,157,71,70,27,80,right
Leonel Olimpio,32,182.88,172,71,70,15,76,right
Levan Mchedlidze,26,190.5,192,71,56,25,51,left
Liam Ridgewell,32,187.96,174,71,53,35,71,left
Liam Rosenior,32,177.8,170,71,44,22,71,right
"Lolo Reyes,23",25,175.26,170,71,50,9,76,right
Lorenzo Ariaudo,27,185.42,154,71,30,40,74,left
Lorenzo Crisetig,23,182.88,176,71,60,27,64,left
Lorenzo Lollo,26,180.34,165,71,59,22,71,right
Lorenzo Pasciuti,27,172.72,150,71,47,22,42,right
Luca Antei,24,187.96,170,71,47,25,76,right
Luca Ceppitelli,27,185.42,183,71,34,25,65,right
Luca Rizzo,24,187.96,176,71,63,18,62,right
Lucas Armando Mareque,30,175.26,165,71,33,5,80,right
Lucas Evangelista,21,180.34,174,71,57,12,56,left
Luis Advincula,26,177.8,170,71,64,30,70,right
Luis Martins,24,177.8,148,71,46,28,74,left
Lukas Marecek,26,182.88,152,71,55,19,65,right
Luso,31,182.88,165,71,64,18,81,right
Maciej Gajos,25,175.26,143,71,60,18,55,right
Magnus Wolff Eikrem,26,182.88,152,71,61,48,23,right
Malcom,19,170.18,143,71,65,4,51,left
Mamadou Samassa,26,198.12,187,71,18,19,43,right
Mame Baba Thiam,24,185.42,174,71,61,25,64,right
Manuel Almunia,36,193.04,205,71,25,12,38,right
Manuel Arana,32,175.26,161,71,78,28,69,right
Marc Pugh,28,180.34,159,71,64,29,60,right
Marc-Oliver Kempf,21,185.42,181,71,52,17,72,left
Marcel Buechel,25,175.26,157,71,56,35,63,left
Marcel Correia,27,185.42,179,71,37,24,69,right
Marcelo Boeck,32,190.5,190,71,27,25,34,right
Marcelo Jose Oliveira,34,185.42,176,71,66,6,80,left
Marcelo Silva,27,185.42,183,71,49,17,83,right
Marcelo Zalayeta,32,187.96,196,71,69,7,55,right
Marco Bizot,25,193.04,187,71,36,23,35,right
Marco Caligiuri,32,180.34,165,71,63,31,73,right
Marco Capuano,24,185.42,176,71,41,21,69,left
Marco Rojas,24,167.64,141,71,63,28,49,right
Marco Schoenbaechler,26,170.18,148,71,50,28,28,right
Marco Streller,34,195.58,183,71,58,27,63,left
Mario Gavranovic,26,175.26,163,71,66,26,55,right
Mario Vrancic,27,187.96,172,71,55,28,66,left
"Mariusz Kukielka,24",32,182.88,179,71,62,3,80,right
Markus Suttner,29,177.8,161,71,38,20,68,left
Marlon King,33,185.42,172,71,81,19,82,right
Martin Hansen,26,187.96,192,71,14,15,24,right
Marton Fulop,29,198.12,203,71,29,10,48,right
Marvelous Nakamba,22,177.8,157,71,41,16,88,left
Marvin Bakalorz,27,180.34,172,71,64,17,86,right
Massimo Bruno,23,177.8,163,71,55,29,57,right
Massimo Oddo,36,182.88,168,71,88,11,60,right
Matej Vydra,24,180.34,161,71,79,36,53,right
Matheuzinho,23,170.18,143,71,64,11,43,left
Mathieu Valverde,29,187.96,187,71,14,9,51,right
Matteo Bianchetti,23,187.96,176,71,39,25,74,right
Matteo Mancosu,32,182.88,165,71,68,23,40,right
Matthew Upson,37,185.42,159,71,44,29,82,left
Mattia Valoti,23,180.34,137,71,59,11,43,right
Mattias Johansson,24,175.26,146,71,46,21,65,right
Maurice Edu,30,185.42,179,71,69,38,83,right
Mauro Cetto,34,182.88,179,71,48,23,78,right
May Mahlangu,27,172.72,148,71,41,29,78,right
McDonald Mariga,29,187.96,190,71,50,23,76,right
Michal Kadlec,32,185.42,168,71,74,32,72,left
Michel Herrero,28,180.34,152,71,75,21,61,right
Michele Marcolini,37,172.72,157,71,74,9,72,left
Mickael Le Bihan,26,182.88,176,71,49,21,67,right
Migjen Basha,29,180.34,159,71,62,28,77,right
Miiko Albornoz,26,180.34,176,71,66,39,78,left
Mike Frantz,30,182.88,176,71,57,33,83,left
Milan Vilotic,29,190.5,185,71,58,16,64,right
Mohammed Rabiu,27,187.96,163,71,48,16,80,right
Moritz Stoppelkamp,29,180.34,170,71,59,26,68,right
Mouez Hassen,21,182.88,154,71,21,14,20,right
Mouhamadou Dabo,29,175.26,143,71,54,25,78,right
Mourad Meghni,27,180.34,159,71,65,8,50,right
Mu Kanazaki,24,180.34,154,71,46,4,36,right
Mustafa Saymak,23,170.18,139,71,62,21,40,right
Mustapha Diallo,30,190.5,165,71,48,17,87,right
Mustapha Riga,29,177.8,165,71,66,6,59,right
Nathan,20,177.8,161,71,58,8,38,right
Nathan Baker,25,187.96,181,71,35,23,86,left
Nauzet Aleman,31,180.34,165,71,71,28,80,right
Nicky Butt,34,177.8,157,71,74,5,87,right
Nicola Murru,21,180.34,141,71,47,25,64,left
Nicolai Boilesen,24,185.42,161,71,49,23,68,left
Nicolas Bertolo,30,177.8,165,71,57,25,62,right
Nicolas Plestan,30,182.88,168,71,41,8,76,left
Nikola Djurdjic,30,182.88,161,71,71,23,73,right
Nikos Karabelas,32,180.34,154,71,35,32,77,left
Nildo Petrolina,30,175.26,134,71,57,21,61,left
Nuno Reis,25,182.88,168,71,58,19,72,right
Ognjen Vranjes,27,182.88,163,71,58,16,69,right
Oier,30,177.8,159,71,56,28,79,right
Omar Bravo,36,175.26,170,71,77,31,76,right
Omar Mascarell,22,180.34,165,71,75,18,63,right
Onur Kaya,30,167.64,152,71,60,24,41,right
Orlando Sa,28,187.96,187,71,71,20,47,right
Oscar Ustari,30,182.88,181,71,18,21,38,right
Pablo Amo,32,185.42,161,71,74,6,71,right
Pablo Fornals,20,177.8,148,71,46,14,68,right
Pablo Iniguez,22,182.88,159,71,57,16,66,left
Pablo Mariano Granoche,33,182.88,181,71,75,34,63,right
Pablo Sebastian Alvarez,32,177.8,181,71,49,31,81,right
Paolo De Ceglie,29,182.88,165,71,68,38,48,left
Patrick Mueller,33,182.88,152,71,74,4,71,right
Patxi Martinez Punal,38,177.8,161,71,82,14,77,right
Pau Sabata,22,187.96,159,71,25,8,39,left
Paul Hartley,35,172.72,148,71,83,8,72,right
Paulo Assuncao,33,172.72,154,71,58,13,86,right
Paulo Jorge,28,185.42,185,71,68,17,78,right
Paulo Santos,40,185.42,183,71,37,6,64,right
Peter Niemeyer,33,190.5,183,71,48,27,85,right
Philippe Senderos,31,190.5,185,71,40,22,79,right
Piotr Celeban,31,180.34,168,71,54,20,76,right
Prince Oniangue,28,187.96,172,71,52,29,70,right
Rafael Schmitz,32,182.88,163,71,47,8,82,left
Rafal Gikiewicz,29,187.96,181,71,19,20,22,right
Raoul Loe,27,193.04,183,71,44,10,72,right
Raphael Nuzzolo,32,175.26,161,71,53,21,55,left
Raphael Schaefer,37,190.5,207,71,19,33,39,left
Reginald Goreux,29,175.26,161,71,59,19,73,right
Reginaldo,30,175.26,159,71,66,19,69,right
Remy Gomis,32,180.34,163,71,49,25,81,right
Renato Tapia,21,187.96,172,71,69,16,83,right
Ricardo Esgaio,23,172.72,143,71,83,20,66,right
Ricardo Valente,25,180.34,163,71,60,17,74,right
Riccardo Gagliolo,26,180.34,165,71,38,19,72,left
Roda Antar,28,187.96,181,71,65,3,70,right
Rodrigo Taddei,35,177.8,176,71,70,30,75,right
Rodrigue Casimir Ninga,23,182.88,165,71,72,12,59,right
Roger,25,177.8,163,71,72,51,54,right
Roland Alberg,26,180.34,159,71,80,19,49,right
Rolando Aarons,20,175.26,148,71,59,9,33,left
Roly Bonevacia,25,170.18,143,71,47,31,71,right
Romain Metannire,26,177.8,165,71,52,20,71,right
Roman Pavlyuchenko,35,187.96,185,71,77,18,53,right
Ronald Vargas,29,175.26,154,71,64,21,43,right
Royston Drenthe,28,167.64,172,71,43,27,58,left
Ruben Pinto,24,180.34,157,71,72,12,77,right
Rudy Mater,34,177.8,154,71,45,12,74,right
Rui Fonte,26,180.34,163,71,74,23,40,right
Ruslan Malinovsky,23,180.34,174,71,66,5,65,left
Ryan Bennett,26,187.96,172,71,48,29,82,right
Ryan Thomas,22,175.26,141,71,60,24,51,right
Sambou Yatabare,27,190.5,181,71,64,23,83,left
Samir Ujkani,28,185.42,172,71,22,24,20,right
Sammy Bossuyt,31,185.42,172,71,17,21,16,right
Samuel Stanton,22,187.96,194,71,68,16,56,left
Santiago Ezquerro,32,180.34,154,71,73,3,73,right
Sasa Papac,32,185.42,172,71,36,11,79,left
Sascha Moelders,31,187.96,181,71,65,21,81,left
Scott Arfield,28,177.8,154,71,62,31,42,right
Sebastian Boenisch,29,190.5,198,71,49,24,84,right
Sebastian Eguren,33,185.42,185,71,47,20,82,right
Sebastian Fernandez,29,170.18,152,71,63,18,59,right
Sebastian Polter,24,190.5,194,71,58,23,79,right
Sebastian Ribas,25,187.96,176,71,66,10,66,left
Sekou Cisse,31,182.88,172,71,70,25,58,right
Selim Teber,29,187.96,183,71,58,7,85,right
Sergi Enrich,26,180.34,168,71,57,24,58,left
Sergio,35,182.88,170,71,75,21,75,right
Sergio Fernandez,35,190.5,179,71,35,11,77,right
Sergio Rodri,29,185.42,179,71,31,16,87,right
Sheraldo Becker,21,180.34,165,71,64,8,53,right
Siaka Tiene,33,177.8,161,71,49,18,71,left
Siboniso Pa Gaxa,31,177.8,165,71,51,22,75,right
Simon Davies,34,177.8,168,71,52,18,60,right
Simon Vukcevic,26,180.34,179,71,76,11,67,left
Sloan Privat,26,185.42,183,71,66,19,29,right
Sotirios Kyrgiakos,34,193.04,194,71,41,13,81,right
Souleymane Bamba,31,190.5,190,71,19,31,75,right
Srdjan Lakic,33,185.42,187,71,71,23,76,right
Stanislav Vlcek,35,182.88,174,71,66,6,70,right
Stefan Scepovic,26,187.96,172,71,82,16,43,right
Stephen Ayodele Makinwa,29,185.42,170,71,68,8,60,right
Stephen Carr,37,175.26,172,71,52,12,82,right
Stephen Quinn,30,167.64,132,71,58,23,74,left
Stephen Ward,31,182.88,181,71,62,25,72,left
Steven Moreira,22,177.8,154,71,35,17,72,right
Stilianos Malezas,30,193.04,176,71,37,33,70,right
Stophira Sunzu,26,187.96,176,71,46,8,71,right
Suleyman Koc,27,177.8,176,71,56,15,51,right
Suso Santana,31,172.72,137,71,63,26,65,right
Takashi Usami,21,177.8,150,71,57,10,22,right
Takayuki Morimoto,24,180.34,170,71,70,9,75,right
Thiago Gentil,31,180.34,161,71,64,6,62,left
Thomas Ayasse,29,182.88,165,71,54,15,72,right
Thomas Broich,35,182.88,163,71,59,26,39,right
Thomas Buffel,35,175.26,150,71,71,31,65,right
Thomas Carroll,24,177.8,157,71,56,21,47,left
Thomas Sorensen,39,195.58,196,71,24,21,39,right
Tiago Gomes,29,177.8,176,71,54,22,69,left
Tiago Luis,26,175.26,163,71,61,6,43,right
Tiago Silva,22,175.26,150,71,70,14,54,right
Tinga,36,170.18,143,71,70,15,79,right
Tjaronn Chery,28,170.18,150,71,62,17,59,left
Tom De Sutter,31,193.04,203,71,68,29,71,right
Tom van Weert,26,180.34,163,71,69,13,29,right
Tomas Kalas,23,182.88,161,71,53,28,74,right
Tomasz Jodlowiec,31,190.5,190,71,55,34,83,right
Tomasz Kuszczak,34,190.5,185,71,22,28,38,right
Tommer Hemed,29,185.42,176,71,83,18,74,right
Tommy Elphick,28,187.96,190,71,29,22,77,right
Tommy Oar,25,170.18,161,71,61,26,28,left
Tongo Hamed Doumbia,27,190.5,174,71,58,25,89,right
Toni,26,177.8,168,71,68,28,44,left
Tugay Kerimoglou,39,175.26,161,71,83,4,69,right
Uffe Bech,22,170.18,165,71,48,18,40,left
Vaclav Kadlec,24,180.34,170,71,65,19,63,right
Valdomiro,34,190.5,192,71,45,8,74,right
Varela,22,175.26,150,71,56,12,67,left
Vasco Regini,26,185.42,170,71,43,24,64,left
Victor Obinna,29,180.34,179,71,69,31,56,left
Victor Perez,28,175.26,157,71,82,28,57,right
Vincent Hognon,34,182.88,165,71,68,3,65,right
Vincent Laurini,27,172.72,159,71,41,13,74,right
Vincent Sasso,25,190.5,181,71,41,20,73,right
Vincenzo Rennella,28,187.96,172,71,73,33,46,left
Wallyson Mallmann,22,182.88,170,71,68,14,65,left
Walter Pandiani,36,182.88,165,71,73,10,70,right
Wanderson,22,175.26,146,71,50,24,27,right
Wayne Bridge,33,180.34,176,71,32,18,71,left
Wilfred Bouma,35,177.8,194,71,72,13,74,left
Wilfried Dalmat,29,175.26,168,71,56,8,56,right
Willem Janssen,30,185.42,165,71,75,18,75,right
William Remy,25,182.88,174,71,25,21,82,right
Willian Jose,25,185.42,196,71,80,28,65,right
Wout Brama,29,175.26,157,71,63,20,65,right
Xisco,29,187.96,168,71,76,25,70,right
Yaya Banana,24,193.04,194,71,44,10,75,right
Yoann Andreu,27,177.8,154,71,25,17,76,right
Yoann Touzghar,29,180.34,168,71,61,15,54,right
Yoichiro Kakitani,25,177.8,150,71,56,11,28,right
Yoshito Okubo,27,167.64,134,71,66,2,49,right
Youness Mokhtar,24,177.8,159,71,58,22,44,right
Youssef Adnane,31,177.8,157,71,63,20,61,right
Aaron Hughes,36,182.88,154,70,45,25,66,right
Aaron Niguez,27,170.18,143,70,67,27,45,left
Abdou Traore,28,180.34,174,70,48,25,56,right
Abel Gomez,33,182.88,165,70,67,21,62,right
Adam Le Fondre,30,175.26,161,70,79,34,47,right
Adam Smith,24,180.34,179,70,48,23,62,right
Adlene Guedioura,31,177.8,179,70,57,34,81,right
Adrian Colunga,32,172.72,154,70,79,26,54,right
Adrian Stoian,25,177.8,146,70,65,34,60,right
Adriano Facchini,32,187.96,172,70,29,17,31,right
Ahmed Kashi,28,177.8,168,70,52,15,79,right
Alaeddine Yahia,35,187.96,179,70,51,21,74,right
Alain Rochat,32,182.88,172,70,70,20,67,left
Alain Traore,28,175.26,161,70,73,30,46,left
Alan Henrique,24,187.96,181,70,47,5,61,right
Alban Lafont,17,193.04,170,70,16,3,20,right
Albert Streit,32,180.34,174,70,67,10,44,right
"Alberto Frison,18",27,190.5,187,70,38,28,31,right
Alberto Grassi,21,182.88,165,70,64,18,68,right
Aleandro Rosi,29,182.88,176,70,50,37,72,right
Alejandro Grimaldo Garcia,21,175.26,157,70,51,15,65,left
Alejandro Martinuccio,27,177.8,161,70,70,14,43,left
